record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week
30089,12,5,1999,17,PP,M,21,16,1999-12-05,Sunday
30090,12,5,1999,20,OT,M,20,24,1999-12-05,Sunday
30091,12,5,1999,20,PP,F,20,16,1999-12-05,Sunday
30092,12,5,1999,20,PB,M,25,38,1999-12-05,Sunday
30093,12,5,1999,20,PP,F,21,17,1999-12-05,Sunday
30095,12,5,1999,21,PB,M,23,26,1999-12-05,Sunday
30096,12,5,1999,21,PB,M,24,28,1999-12-05,Sunday
30097,12,5,1999,21,PP,F,21,15,1999-12-05,Sunday
30098,12,5,1999,21,PB,M,26,39,1999-12-05,Sunday
30099,12,5,1999,21,PP,M,20,16,1999-12-05,Sunday
30100,12,5,1999,21,OT,M,20,19,1999-12-05,Sunday
30101,12,5,1999,21,PB,M,23,24,1999-12-05,Sunday
30102,12,5,1999,21,PB,F,25,34,1999-12-05,Sunday
30103,12,5,1999,22,PB,F,26,40,1999-12-05,Sunday
30104,12,5,1999,22,PB,M,27,32,1999-12-05,Sunday
30105,12,5,1999,22,DM,M,34,45,1999-12-05,Sunday
30106,12,5,1999,22,PB,F,26,40,1999-12-05,Sunday
30107,12,5,1999,22,PB,M,24,28,1999-12-05,Sunday
30108,12,5,1999,22,PB,M,26,36,1999-12-05,Sunday
30109,12,5,1999,23,RM,F,16,20,1999-12-05,Sunday
30111,12,6,1999,3,PB,F,25,29,1999-12-06,Monday
30112,12,6,1999,3,PP,M,21,12,1999-12-06,Monday
30114,12,6,1999,3,PB,F,27,28,1999-12-06,Monday
30115,12,6,1999,3,PB,F,26,28,1999-12-06,Monday
30116,12,6,1999,3,PB,M,26,29,1999-12-06,Monday
30117,12,6,1999,4,PP,M,21,16,1999-12-06,Monday
30118,12,6,1999,4,PP,M,21,14,1999-12-06,Monday
30119,12,6,1999,4,PB,M,24,26,1999-12-06,Monday
30120,12,6,1999,6,PB,M,24,19,1999-12-06,Monday
30121,12,6,1999,6,PB,M,24,18,1999-12-06,Monday
30122,12,6,1999,6,PP,M,21,16,1999-12-06,Monday
30123,12,6,1999,6,PP,M,20,14,1999-12-06,Monday
30124,12,6,1999,6,OT,F,19,20,1999-12-06,Monday
30125,12,6,1999,6,PB,F,26,30,1999-12-06,Monday
30126,12,6,1999,11,DM,M,34,24,1999-12-06,Monday
30127,12,6,1999,11,PP,M,20,13,1999-12-06,Monday
30128,12,6,1999,11,OT,F,19,24,1999-12-06,Monday
30129,12,6,1999,11,PP,M,19,16,1999-12-06,Monday
30130,12,6,1999,11,PP,F,21,17,1999-12-06,Monday
30131,12,6,1999,11,DM,M,34,42,1999-12-06,Monday
30132,12,6,1999,9,DM,M,35,34,1999-12-06,Monday
30133,12,6,1999,9,DM,M,36,42,1999-12-06,Monday
30134,12,6,1999,9,PP,M,21,13,1999-12-06,Monday
30135,12,6,1999,9,DM,M,35,50,1999-12-06,Monday
30136,12,6,1999,9,DM,M,37,41,1999-12-06,Monday
30137,12,6,1999,9,DM,M,35,49,1999-12-06,Monday
30138,12,6,1999,9,PP,F,21,15,1999-12-06,Monday
30139,12,6,1999,8,PB,F,25,32,1999-12-06,Monday
30140,12,6,1999,8,PP,F,20,14,1999-12-06,Monday
30141,12,6,1999,8,PP,F,21,18,1999-12-06,Monday
30142,12,6,1999,8,OT,M,19,18,1999-12-06,Monday
30143,12,6,1999,8,PB,M,24,34,1999-12-06,Monday
30144,12,6,1999,13,PB,M,26,28,1999-12-06,Monday
30145,12,6,1999,13,PP,M,19,14,1999-12-06,Monday
30146,12,6,1999,13,PB,F,25,33,1999-12-06,Monday
30147,12,6,1999,14,DM,M,36,42,1999-12-06,Monday
30148,12,6,1999,14,PP,F,20,13,1999-12-06,Monday
30149,12,6,1999,14,DM,M,34,27,1999-12-06,Monday
30150,12,6,1999,14,PP,F,21,13,1999-12-06,Monday
30151,12,6,1999,14,PP,M,21,16,1999-12-06,Monday
30152,12,6,1999,15,PP,F,20,17,1999-12-06,Monday
30153,12,6,1999,15,PP,F,21,18,1999-12-06,Monday
30154,12,6,1999,15,PP,F,20,13,1999-12-06,Monday
30155,12,6,1999,16,RM,F,16,14,1999-12-06,Monday
30159,1,8,2000,1,PP,F,22,17,2000-01-08,Saturday
30160,1,8,2000,1,DO,M,35,53,2000-01-08,Saturday
30161,1,8,2000,1,PP,F,21,17,2000-01-08,Saturday
30162,1,8,2000,1,DM,M,36,50,2000-01-08,Saturday
30163,1,8,2000,1,PP,M,20,16,2000-01-08,Saturday
30164,1,8,2000,1,PB,M,26,27,2000-01-08,Saturday
30165,1,8,2000,1,PP,F,22,15,2000-01-08,Saturday
30166,1,8,2000,1,PP,M,23,19,2000-01-08,Saturday
30167,1,8,2000,1,DO,M,35,41,2000-01-08,Saturday
30168,1,8,2000,1,PB,M,25,24,2000-01-08,Saturday
30169,1,8,2000,2,PB,F,25,24,2000-01-08,Saturday
30170,1,8,2000,2,PP,M,21,17,2000-01-08,Saturday
30171,1,8,2000,2,DO,M,36,52,2000-01-08,Saturday
30172,1,8,2000,2,NL,F,30,137,2000-01-08,Saturday
30173,1,8,2000,2,DO,F,35,54,2000-01-08,Saturday
30174,1,8,2000,2,NL,F,33,181,2000-01-08,Saturday
30175,1,8,2000,2,NL,M,34,265,2000-01-08,Saturday
30176,1,8,2000,2,PB,M,26,27,2000-01-08,Saturday
30177,1,8,2000,12,DO,F,32,54,2000-01-08,Saturday
30178,1,8,2000,12,PP,M,24,18,2000-01-08,Saturday
30179,1,8,2000,12,DM,M,36,60,2000-01-08,Saturday
30180,1,8,2000,12,DO,M,36,42,2000-01-08,Saturday
30181,1,8,2000,12,DO,M,35,55,2000-01-08,Saturday
30182,1,8,2000,12,DO,M,36,63,2000-01-08,Saturday
30183,1,8,2000,12,PB,M,25,26,2000-01-08,Saturday
30184,1,8,2000,12,PP,M,21,14,2000-01-08,Saturday
30185,1,8,2000,12,OT,F,20,25,2000-01-08,Saturday
30186,1,8,2000,19,PB,F,25,34,2000-01-08,Saturday
30187,1,8,2000,19,PB,F,26,36,2000-01-08,Saturday
30188,1,8,2000,18,PB,M,25,23,2000-01-08,Saturday
30190,1,8,2000,18,PB,F,25,22,2000-01-08,Saturday
30191,1,8,2000,18,PB,F,25,22,2000-01-08,Saturday
30192,1,8,2000,18,PB,M,26,38,2000-01-08,Saturday
30193,1,8,2000,18,PB,F,26,33,2000-01-08,Saturday
30194,1,8,2000,18,PB,F,26,32,2000-01-08,Saturday
30196,1,8,2000,17,DM,M,37,52,2000-01-08,Saturday
30197,1,8,2000,17,DM,F,34,43,2000-01-08,Saturday
30198,1,8,2000,17,PP,M,22,16,2000-01-08,Saturday
30199,1,8,2000,17,DO,F,35,54,2000-01-08,Saturday
30200,1,8,2000,17,PB,M,26,31,2000-01-08,Saturday
30201,1,8,2000,20,PP,F,22,17,2000-01-08,Saturday
30202,1,8,2000,20,PB,M,25,24,2000-01-08,Saturday
30203,1,8,2000,20,PB,M,26,42,2000-01-08,Saturday
30204,1,8,2000,20,NL,F,35,174,2000-01-08,Saturday
30205,1,8,2000,21,PB,F,25,24,2000-01-08,Saturday
30206,1,8,2000,21,PP,M,20,13,2000-01-08,Saturday
30207,1,8,2000,21,PB,F,25,32,2000-01-08,Saturday
30208,1,8,2000,21,PP,M,22,14,2000-01-08,Saturday
30209,1,8,2000,22,PB,M,27,38,2000-01-08,Saturday
30210,1,8,2000,22,DM,M,38,56,2000-01-08,Saturday
30211,1,8,2000,22,PB,F,26,35,2000-01-08,Saturday
30212,1,8,2000,22,PB,M,26,36,2000-01-08,Saturday
30213,1,8,2000,22,PB,F,26,34,2000-01-08,Saturday
30214,1,8,2000,22,PB,M,26,22,2000-01-08,Saturday
30215,1,8,2000,22,DM,F,34,28,2000-01-08,Saturday
30216,1,8,2000,22,PB,F,25,29,2000-01-08,Saturday
30219,1,8,2000,24,RM,M,17,13,2000-01-08,Saturday
30220,1,10,2000,3,OT,F,20,25,2000-01-10,Monday
30221,1,10,2000,3,PB,F,25,29,2000-01-10,Monday
30222,1,10,2000,3,PB,M,26,36,2000-01-10,Monday
30223,1,10,2000,3,PB,F,26,30,2000-01-10,Monday
30224,1,10,2000,3,PB,F,26,28,2000-01-10,Monday
30225,1,10,2000,3,PP,M,22,17,2000-01-10,Monday
30226,1,10,2000,3,PB,M,27,52,2000-01-10,Monday
30227,1,10,2000,4,DM,M,34,45,2000-01-10,Monday
30228,1,10,2000,4,PB,M,25,30,2000-01-10,Monday
30230,1,10,2000,4,PB,M,26,30,2000-01-10,Monday
30231,1,10,2000,4,PP,M,23,17,2000-01-10,Monday
30232,1,10,2000,4,PB,M,24,24,2000-01-10,Monday
30233,1,10,2000,6,OT,F,20,20,2000-01-10,Monday
30234,1,10,2000,6,OT,M,20,27,2000-01-10,Monday
30235,1,10,2000,6,PP,M,23,21,2000-01-10,Monday
30236,1,10,2000,6,PP,M,22,16,2000-01-10,Monday
30237,1,10,2000,6,PP,M,22,19,2000-01-10,Monday
30239,1,10,2000,6,PB,F,25,31,2000-01-10,Monday
30240,1,10,2000,11,PP,M,19,15,2000-01-10,Monday
30241,1,10,2000,11,DM,M,35,43,2000-01-10,Monday
30242,1,10,2000,11,DM,M,35,44,2000-01-10,Monday
30243,1,10,2000,11,DO,M,35,51,2000-01-10,Monday
30244,1,10,2000,11,DM,M,35,44,2000-01-10,Monday
30245,1,10,2000,11,PP,M,21,16,2000-01-10,Monday
30246,1,10,2000,11,DM,F,33,54,2000-01-10,Monday
30247,1,10,2000,11,PP,F,21,16,2000-01-10,Monday
30248,1,10,2000,9,DM,M,34,50,2000-01-10,Monday
30249,1,10,2000,9,DM,M,36,43,2000-01-10,Monday
30250,1,10,2000,9,DM,M,35,27,2000-01-10,Monday
30251,1,10,2000,9,DM,F,34,46,2000-01-10,Monday
30252,1,10,2000,9,DM,M,35,52,2000-01-10,Monday
30253,1,10,2000,9,RM,F,15,16,2000-01-10,Monday
30254,1,10,2000,9,DM,M,36,43,2000-01-10,Monday
30255,1,10,2000,9,PP,F,21,16,2000-01-10,Monday
30256,1,10,2000,9,PP,M,23,16,2000-01-10,Monday
30257,1,10,2000,9,PB,M,26,24,2000-01-10,Monday
30258,1,10,2000,8,PP,F,19,17,2000-01-10,Monday
30259,1,10,2000,8,PB,M,24,37,2000-01-10,Monday
30260,1,10,2000,8,PP,F,22,15,2000-01-10,Monday
30261,1,10,2000,8,DO,M,36,49,2000-01-10,Monday
30262,1,10,2000,8,PB,F,25,29,2000-01-10,Monday
30263,1,10,2000,8,OT,M,20,24,2000-01-10,Monday
30264,1,10,2000,8,PP,F,21,13,2000-01-10,Monday
30265,1,10,2000,13,OT,M,19,22,2000-01-10,Monday
30266,1,10,2000,13,PB,M,26,32,2000-01-10,Monday
30267,1,10,2000,13,PB,M,25,30,2000-01-10,Monday
30268,1,10,2000,13,PB,M,25,31,2000-01-10,Monday
30269,1,10,2000,13,PB,F,24,28,2000-01-10,Monday
30270,1,10,2000,14,PP,M,19,13,2000-01-10,Monday
30271,1,10,2000,14,DM,M,34,41,2000-01-10,Monday
30272,1,10,2000,14,PP,M,19,16,2000-01-10,Monday
30273,1,10,2000,14,DM,M,35,37,2000-01-10,Monday
30276,1,10,2000,15,PP,F,21,16,2000-01-10,Monday
30277,1,10,2000,15,OT,F,20,19,2000-01-10,Monday
30278,1,10,2000,15,PP,M,21,16,2000-01-10,Monday
30279,1,10,2000,15,PP,F,20,14,2000-01-10,Monday
30280,1,10,2000,16,PM,F,20,30,2000-01-10,Monday
30281,1,10,2000,5,RM,F,15,19,2000-01-10,Monday
30282,1,10,2000,5,PP,F,22,19,2000-01-10,Monday
30285,2,5,2000,1,PP,M,24,19,2000-02-05,Saturday
30286,2,5,2000,1,PP,F,22,18,2000-02-05,Saturday
30287,2,5,2000,1,PB,F,26,35,2000-02-05,Saturday
30288,2,5,2000,1,PB,F,25,27,2000-02-05,Saturday
30289,2,5,2000,1,DO,F,35,48,2000-02-05,Saturday
30290,2,5,2000,1,DO,F,36,65,2000-02-05,Saturday
30291,2,5,2000,1,OT,F,21,29,2000-02-05,Saturday
30292,2,5,2000,1,DM,F,37,46,2000-02-05,Saturday
30293,2,5,2000,1,DM,M,36,50,2000-02-05,Saturday
30294,2,5,2000,1,DO,F,34,49,2000-02-05,Saturday
30295,2,5,2000,1,DO,M,35,59,2000-02-05,Saturday
30296,2,5,2000,1,PP,F,23,24,2000-02-05,Saturday
30297,2,5,2000,2,PB,M,26,30,2000-02-05,Saturday
30298,2,5,2000,2,PB,M,26,46,2000-02-05,Saturday
30299,2,5,2000,2,PB,F,25,29,2000-02-05,Saturday
30300,2,5,2000,2,PB,F,26,42,2000-02-05,Saturday
30301,2,5,2000,2,PP,M,22,18,2000-02-05,Saturday
30302,2,5,2000,2,PP,F,22,17,2000-02-05,Saturday
30303,2,5,2000,2,DO,F,36,52,2000-02-05,Saturday
30304,2,5,2000,2,PP,M,22,18,2000-02-05,Saturday
30305,2,5,2000,2,DO,M,37,54,2000-02-05,Saturday
30306,2,5,2000,2,PP,M,22,17,2000-02-05,Saturday
30307,2,5,2000,2,NL,F,33,185,2000-02-05,Saturday
30308,2,5,2000,2,NL,F,31,144,2000-02-05,Saturday
30310,2,5,2000,12,PP,M,19,15,2000-02-05,Saturday
30311,2,5,2000,12,PB,M,27,43,2000-02-05,Saturday
30312,2,5,2000,12,PB,M,25,24,2000-02-05,Saturday
30313,2,5,2000,12,DM,F,36,47,2000-02-05,Saturday
30314,2,5,2000,12,DO,M,33,54,2000-02-05,Saturday
30315,2,5,2000,12,PB,M,26,33,2000-02-05,Saturday
30316,2,5,2000,12,DM,F,33,33,2000-02-05,Saturday
30317,2,5,2000,12,PP,M,22,17,2000-02-05,Saturday
30318,2,5,2000,12,DO,F,35,56,2000-02-05,Saturday
30319,2,5,2000,12,PP,M,22,22,2000-02-05,Saturday
30320,2,5,2000,19,PB,F,25,35,2000-02-05,Saturday
30321,2,5,2000,19,PB,F,25,23,2000-02-05,Saturday
30322,2,5,2000,19,PB,F,26,34,2000-02-05,Saturday
30323,2,5,2000,18,PB,M,26,21,2000-02-05,Saturday
30324,2,5,2000,18,PB,F,25,30,2000-02-05,Saturday
30325,2,5,2000,18,PB,M,24,24,2000-02-05,Saturday
30327,2,5,2000,18,PB,F,27,30,2000-02-05,Saturday
30328,2,5,2000,17,DM,F,34,42,2000-02-05,Saturday
30329,2,5,2000,17,DO,F,35,54,2000-02-05,Saturday
30330,2,5,2000,17,PP,F,22,16,2000-02-05,Saturday
30331,2,5,2000,17,DM,M,34,36,2000-02-05,Saturday
30332,2,5,2000,17,PB,M,26,38,2000-02-05,Saturday
30333,2,5,2000,20,PB,M,25,26,2000-02-05,Saturday
30334,2,5,2000,20,PP,F,22,17,2000-02-05,Saturday
30335,2,5,2000,20,PB,M,26,47,2000-02-05,Saturday
30336,2,5,2000,20,PP,M,22,19,2000-02-05,Saturday
30337,2,5,2000,20,PB,M,25,23,2000-02-05,Saturday
30338,2,5,2000,21,PB,F,25,32,2000-02-05,Saturday
30339,2,5,2000,21,PB,M,26,43,2000-02-05,Saturday
30340,2,5,2000,21,PB,F,24,24,2000-02-05,Saturday
30341,2,5,2000,22,DM,F,35,32,2000-02-05,Saturday
30342,2,5,2000,22,PP,F,23,23,2000-02-05,Saturday
30343,2,5,2000,22,PB,M,26,36,2000-02-05,Saturday
30344,2,5,2000,22,DM,M,36,57,2000-02-05,Saturday
30345,2,5,2000,22,PB,M,27,31,2000-02-05,Saturday
30346,2,5,2000,22,PB,F,26,39,2000-02-05,Saturday
30347,2,5,2000,22,DM,F,34,42,2000-02-05,Saturday
30348,2,5,2000,22,PB,F,25,24,2000-02-05,Saturday
30349,2,5,2000,22,PB,F,26,29,2000-02-05,Saturday
30350,2,5,2000,22,PB,M,25,24,2000-02-05,Saturday
30351,2,5,2000,22,PB,M,26,38,2000-02-05,Saturday
30352,2,5,2000,22,PB,M,26,30,2000-02-05,Saturday
30353,2,5,2000,24,PB,F,27,32,2000-02-05,Saturday
30354,2,5,2000,24,PB,F,26,38,2000-02-05,Saturday
30355,2,5,2000,7,PB,M,27,20,2000-02-05,Saturday
30356,2,5,2000,7,OT,M,19,25,2000-02-05,Saturday
30358,2,6,2000,3,PB,M,27,51,2000-02-06,Sunday
30359,2,6,2000,3,PP,M,20,18,2000-02-06,Sunday
30360,2,6,2000,3,PB,F,27,38,2000-02-06,Sunday
30361,2,6,2000,3,PB,M,26,39,2000-02-06,Sunday
30362,2,6,2000,3,PB,F,24,26,2000-02-06,Sunday
30363,2,6,2000,3,OT,M,21,26,2000-02-06,Sunday
30364,2,6,2000,3,PB,F,28,33,2000-02-06,Sunday
30365,2,6,2000,4,PB,F,23,31,2000-02-06,Sunday
30366,2,6,2000,4,DM,F,38,42,2000-02-06,Sunday
30367,2,6,2000,4,PB,F,25,27,2000-02-06,Sunday
30368,2,6,2000,4,PB,M,25,42,2000-02-06,Sunday
30369,2,6,2000,4,DM,M,35,50,2000-02-06,Sunday
30370,2,6,2000,4,PB,M,25,35,2000-02-06,Sunday
30371,2,6,2000,6,PP,M,21,17,2000-02-06,Sunday
30372,2,6,2000,6,PP,M,20,16,2000-02-06,Sunday
30373,2,6,2000,6,OT,M,21,26,2000-02-06,Sunday
30374,2,6,2000,6,PB,F,25,37,2000-02-06,Sunday
30375,2,6,2000,6,PP,M,21,21,2000-02-06,Sunday
30376,2,6,2000,11,OT,F,20,21,2000-02-06,Sunday
30377,2,6,2000,11,PB,F,26,31,2000-02-06,Sunday
30379,2,6,2000,11,DM,F,34,46,2000-02-06,Sunday
30380,2,6,2000,11,OT,M,20,25,2000-02-06,Sunday
30381,2,6,2000,11,PB,M,26,33,2000-02-06,Sunday
30382,2,6,2000,11,DM,M,36,46,2000-02-06,Sunday
30383,2,6,2000,9,OT,M,20,27,2000-02-06,Sunday
30384,2,6,2000,9,DM,M,34,32,2000-02-06,Sunday
30385,2,6,2000,9,PB,F,25,23,2000-02-06,Sunday
30386,2,6,2000,9,DM,F,35,46,2000-02-06,Sunday
30387,2,6,2000,9,DM,M,34,45,2000-02-06,Sunday
30388,2,6,2000,9,DM,M,36,47,2000-02-06,Sunday
30389,2,6,2000,9,PP,M,21,14,2000-02-06,Sunday
30390,2,6,2000,9,PB,M,25,41,2000-02-06,Sunday
30391,2,6,2000,9,DM,M,34,49,2000-02-06,Sunday
30392,2,6,2000,8,PB,M,24,32,2000-02-06,Sunday
30393,2,6,2000,8,PB,F,24,34,2000-02-06,Sunday
30394,2,6,2000,8,PP,M,22,16,2000-02-06,Sunday
30395,2,6,2000,8,PB,M,27,33,2000-02-06,Sunday
30396,2,6,2000,8,DO,M,34,51,2000-02-06,Sunday
30397,2,6,2000,8,PB,M,25,25,2000-02-06,Sunday
30398,2,6,2000,8,PB,M,26,29,2000-02-06,Sunday
30399,2,6,2000,8,DO,M,37,51,2000-02-06,Sunday
30400,2,6,2000,8,PB,F,27,32,2000-02-06,Sunday
30401,2,6,2000,8,DO,M,36,57,2000-02-06,Sunday
30402,2,6,2000,13,OT,M,20,22,2000-02-06,Sunday
30403,2,6,2000,13,PB,F,23,29,2000-02-06,Sunday
30405,2,6,2000,13,PP,M,20,15,2000-02-06,Sunday
30406,2,6,2000,13,PB,F,25,42,2000-02-06,Sunday
30407,2,6,2000,13,PB,M,26,34,2000-02-06,Sunday
30408,2,6,2000,14,PP,M,20,15,2000-02-06,Sunday
30409,2,6,2000,14,DM,M,34,53,2000-02-06,Sunday
30410,2,6,2000,14,PP,F,19,13,2000-02-06,Sunday
30411,2,6,2000,14,PP,F,24,20,2000-02-06,Sunday
30412,2,6,2000,14,PP,F,20,14,2000-02-06,Sunday
30413,2,6,2000,14,PP,M,23,19,2000-02-06,Sunday
30414,2,6,2000,14,PP,M,21,12,2000-02-06,Sunday
30415,2,6,2000,15,PP,F,21,15,2000-02-06,Sunday
30416,2,6,2000,15,PP,F,19,14,2000-02-06,Sunday
30417,2,6,2000,15,PP,F,22,16,2000-02-06,Sunday
30419,2,6,2000,16,PP,F,19,23,2000-02-06,Sunday
30422,3,4,2000,1,DO,F,36,46,2000-03-04,Saturday
30423,3,4,2000,1,DO,M,35,46,2000-03-04,Saturday
30424,3,4,2000,1,PP,M,22,17,2000-03-04,Saturday
30425,3,4,2000,1,DO,F,64,35,2000-03-04,Saturday
30426,3,4,2000,1,PP,F,22,15,2000-03-04,Saturday
30427,3,4,2000,1,DM,F,37,49,2000-03-04,Saturday
30428,3,4,2000,1,PP,F,23,34,2000-03-04,Saturday
30429,3,4,2000,1,PP,F,22,17,2000-03-04,Saturday
30430,3,4,2000,1,PB,F,26,31,2000-03-04,Saturday
30431,3,4,2000,2,PP,M,22,21,2000-03-04,Saturday
30432,3,4,2000,2,PP,F,23,17,2000-03-04,Saturday
30433,3,4,2000,2,PB,F,26,42,2000-03-04,Saturday
30434,3,4,2000,2,PP,M,22,22,2000-03-04,Saturday
30435,3,4,2000,2,RM,F,17,13,2000-03-04,Saturday
30436,3,4,2000,2,PB,M,26,30,2000-03-04,Saturday
30437,3,4,2000,2,PB,M,26,47,2000-03-04,Saturday
30438,3,4,2000,2,PB,F,27,42,2000-03-04,Saturday
30439,3,4,2000,2,PP,M,22,19,2000-03-04,Saturday
30440,3,4,2000,2,PB,F,25,26,2000-03-04,Saturday
30441,3,4,2000,2,PB,F,25,31,2000-03-04,Saturday
30443,3,4,2000,2,NL,M,33,184,2000-03-04,Saturday
30444,3,4,2000,12,PP,M,19,13,2000-03-04,Saturday
30445,3,4,2000,12,PP,F,20,14,2000-03-04,Saturday
30446,3,4,2000,12,PP,F,22,17,2000-03-04,Saturday
30447,3,4,2000,12,PP,M,22,22,2000-03-04,Saturday
30450,3,4,2000,12,PP,M,22,21,2000-03-04,Saturday
30451,3,4,2000,12,PP,M,21,19,2000-03-04,Saturday
30452,3,4,2000,12,PB,F,26,31,2000-03-04,Saturday
30453,3,4,2000,12,DM,F,35,33,2000-03-04,Saturday
30454,3,4,2000,12,PP,F,21,15,2000-03-04,Saturday
30456,3,4,2000,19,PB,F,25,24,2000-03-04,Saturday
30457,3,4,2000,19,PB,F,25,48,2000-03-04,Saturday
30458,3,4,2000,19,PB,F,25,44,2000-03-04,Saturday
30459,3,4,2000,19,PP,M,21,16,2000-03-04,Saturday
30460,3,4,2000,19,PB,M,27,43,2000-03-04,Saturday
30461,3,4,2000,19,PB,M,27,31,2000-03-04,Saturday
30464,3,4,2000,18,PB,M,25,26,2000-03-04,Saturday
30465,3,4,2000,18,PB,M,26,41,2000-03-04,Saturday
30466,3,4,2000,18,PB,F,25,33,2000-03-04,Saturday
30467,3,4,2000,18,PB,M,26,33,2000-03-04,Saturday
30468,3,4,2000,18,PB,F,26,30,2000-03-04,Saturday
30469,3,4,2000,18,PB,F,25,24,2000-03-04,Saturday
30470,3,4,2000,17,DM,F,34,41,2000-03-04,Saturday
30471,3,4,2000,17,DM,F,36,44,2000-03-04,Saturday
30472,3,4,2000,17,DM,M,36,49,2000-03-04,Saturday
30473,3,4,2000,17,DM,M,37,33,2000-03-04,Saturday
30474,3,4,2000,17,PP,M,22,19,2000-03-04,Saturday
30475,3,4,2000,17,DM,M,36,49,2000-03-04,Saturday
30477,3,4,2000,17,DM,M,36,40,2000-03-04,Saturday
30478,3,4,2000,17,OT,M,20,24,2000-03-04,Saturday
30479,3,4,2000,22,PB,M,26,40,2000-03-04,Saturday
30480,3,4,2000,22,PP,M,23,25,2000-03-04,Saturday
30481,3,4,2000,22,PB,M,26,35,2000-03-04,Saturday
30482,3,4,2000,22,PB,M,26,37,2000-03-04,Saturday
30483,3,4,2000,22,PB,F,26,24,2000-03-04,Saturday
30484,3,4,2000,22,PB,M,26,29,2000-03-04,Saturday
30485,3,4,2000,22,PB,F,26,34,2000-03-04,Saturday
30486,3,4,2000,21,PP,F,23,33,2000-03-04,Saturday
30487,3,4,2000,21,PB,M,27,41,2000-03-04,Saturday
30488,3,4,2000,21,PB,F,25,37,2000-03-04,Saturday
30489,3,4,2000,21,PP,M,19,16,2000-03-04,Saturday
30490,3,4,2000,21,PB,M,25,40,2000-03-04,Saturday
30491,3,4,2000,20,PB,F,25,37,2000-03-04,Saturday
30492,3,4,2000,20,PP,F,23,17,2000-03-04,Saturday
30493,3,4,2000,20,PB,M,27,45,2000-03-04,Saturday
30494,3,4,2000,20,PP,F,22,14,2000-03-04,Saturday
30495,3,4,2000,20,NL,F,35,160,2000-03-04,Saturday
30496,3,4,2000,20,NL,F,34,208,2000-03-04,Saturday
30497,3,4,2000,24,PP,F,22,16,2000-03-04,Saturday
30501,3,5,2000,3,NL,F,32,171,2000-03-05,Sunday
30502,3,5,2000,3,PB,F,26,43,2000-03-05,Sunday
30503,3,5,2000,3,PB,F,26,29,2000-03-05,Sunday
30504,3,5,2000,3,PB,F,27,40,2000-03-05,Sunday
30505,3,5,2000,3,PB,M,27,49,2000-03-05,Sunday
30506,3,5,2000,3,OT,M,20,29,2000-03-05,Sunday
30507,3,5,2000,4,PB,F,25,32,2000-03-05,Sunday
30508,3,5,2000,4,PB,M,25,33,2000-03-05,Sunday
30509,3,5,2000,4,DM,F,33,41,2000-03-05,Sunday
30510,3,5,2000,4,DM,F,38,40,2000-03-05,Sunday
30511,3,5,2000,4,PB,M,26,40,2000-03-05,Sunday
30512,3,5,2000,4,PP,F,22,17,2000-03-05,Sunday
30513,3,5,2000,4,PB,F,25,30,2000-03-05,Sunday
30514,3,5,2000,4,PP,M,22,18,2000-03-05,Sunday
30515,3,5,2000,6,OT,M,20,25,2000-03-05,Sunday
30516,3,5,2000,6,OT,M,20,31,2000-03-05,Sunday
30517,3,5,2000,6,PB,M,28,49,2000-03-05,Sunday
30518,3,5,2000,6,OT,F,19,26,2000-03-05,Sunday
30519,3,5,2000,6,PB,F,26,24,2000-03-05,Sunday
30520,3,5,2000,6,RM,M,19,13,2000-03-05,Sunday
30521,3,5,2000,6,PB,F,25,31,2000-03-05,Sunday
30522,3,5,2000,6,PP,M,21,17,2000-03-05,Sunday
30523,3,5,2000,6,PP,F,22,18,2000-03-05,Sunday
30524,3,5,2000,11,PB,F,26,31,2000-03-05,Sunday
30525,3,5,2000,11,OT,M,21,30,2000-03-05,Sunday
30526,3,5,2000,11,PP,M,22,21,2000-03-05,Sunday
30527,3,5,2000,11,OT,F,20,26,2000-03-05,Sunday
30528,3,5,2000,11,PP,M,22,20,2000-03-05,Sunday
30529,3,5,2000,11,DM,M,37,50,2000-03-05,Sunday
30531,3,5,2000,9,PP,M,23,19,2000-03-05,Sunday
30532,3,5,2000,9,PB,F,25,26,2000-03-05,Sunday
30533,3,5,2000,9,DM,M,35,47,2000-03-05,Sunday
30534,3,5,2000,9,DM,F,35,46,2000-03-05,Sunday
30535,3,5,2000,9,DM,M,36,50,2000-03-05,Sunday
30536,3,5,2000,9,OT,M,20,28,2000-03-05,Sunday
30538,3,5,2000,9,DM,M,35,30,2000-03-05,Sunday
30539,3,5,2000,9,PP,M,21,14,2000-03-05,Sunday
30540,3,5,2000,8,DO,F,36,43,2000-03-05,Sunday
30541,3,5,2000,8,PB,F,25,28,2000-03-05,Sunday
30542,3,5,2000,8,PP,M,21,16,2000-03-05,Sunday
30543,3,5,2000,8,DO,M,35,50,2000-03-05,Sunday
30544,3,5,2000,8,PB,F,25,31,2000-03-05,Sunday
30545,3,5,2000,8,PP,M,23,26,2000-03-05,Sunday
30546,3,5,2000,8,PP,F,22,14,2000-03-05,Sunday
30547,3,5,2000,8,PB,F,26,31,2000-03-05,Sunday
30548,3,5,2000,8,DO,F,35,43,2000-03-05,Sunday
30549,3,5,2000,8,OT,M,29,22,2000-03-05,Sunday
30550,3,5,2000,13,PP,F,23,31,2000-03-05,Sunday
