record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,date,day_of_week,plot_type,genus,species,taxa
29839,9,12,1999,3,PB,M,26,23,9/12/1999,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29851,9,12,1999,15,PP,F,20,17,9/12/1999,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
29862,10,9,1999,2,PP,M,22,19,10/9/1999,Sat,Control,Chaetodipus,penicillatus,Rodent
29864,10,9,1999,2,PB,F,26,22,10/9/1999,Sat,Control,Chaetodipus,baileyi,Rodent
29865,10,9,1999,2,NL,F,32,194,10/9/1999,Sat,Control,Neotoma,albigula,Rodent
29869,10,9,1999,12,DM,M,36,38,10/9/1999,Sat,Control,Dipodomys,merriami,Rodent
29870,10,9,1999,12,DM,F,36,42,10/9/1999,Sat,Control,Dipodomys,merriami,Rodent
29874,10,9,1999,19,PB,F,26,32,10/9/1999,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29875,10,9,1999,19,PB,F,25,38,10/9/1999,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29879,10,9,1999,18,PB,M,26,38,10/9/1999,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29880,10,9,1999,18,PB,F,27,32,10/9/1999,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29884,10,9,1999,17,PP,F,22,21,10/9/1999,Sat,Control,Chaetodipus,penicillatus,Rodent
29885,10,9,1999,17,DM,M,38,48,10/9/1999,Sat,Control,Dipodomys,merriami,Rodent
29889,10,9,1999,17,DM,M,36,48,10/9/1999,Sat,Control,Dipodomys,merriami,Rodent
29907,10,10,1999,6,OT,M,20,23,10/10/1999,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
29908,10,10,1999,6,PB,F,25,31,10/10/1999,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29909,10,10,1999,6,PP,M,22,14,10/10/1999,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
29916,10,10,1999,9,DM,F,35,55,10/10/1999,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
29932,10,10,1999,14,DM,M,33,34,10/10/1999,Sun,Control,Dipodomys,merriami,Rodent
29933,10,10,1999,15,PP,F,22,24,10/10/1999,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
29934,10,10,1999,15,PP,F,22,22,10/10/1999,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
29935,10,10,1999,15,PP,F,22,19,10/10/1999,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
29942,11,6,1999,1,PP,F,21,17,11/6/1999,Sat,Spectab exclosure,Chaetodipus,penicillatus,Rodent
29943,11,6,1999,1,OT,F,22,32,11/6/1999,Sat,Spectab exclosure,Onychomys,torridus,Rodent
29946,11,6,1999,2,PB,M,27,38,11/6/1999,Sat,Control,Chaetodipus,baileyi,Rodent
29955,11,6,1999,19,OT,M,20,21,11/6/1999,Sat,Long-term Krat Exclosure,Onychomys,torridus,Rodent
29956,11,6,1999,19,OT,F,20,27,11/6/1999,Sat,Long-term Krat Exclosure,Onychomys,torridus,Rodent
29961,11,6,1999,19,PB,F,25,35,11/6/1999,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29965,11,6,1999,18,PB,F,27,34,11/6/1999,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29969,11,6,1999,18,PB,F,27,34,11/6/1999,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29972,11,6,1999,17,PP,M,22,15,11/6/1999,Sat,Control,Chaetodipus,penicillatus,Rodent
29973,11,6,1999,17,PP,F,21,20,11/6/1999,Sat,Control,Chaetodipus,penicillatus,Rodent
29979,11,6,1999,20,OT,M,20,25,11/6/1999,Sat,Short-term Krat Exclosure,Onychomys,torridus,Rodent
29985,11,6,1999,21,PP,M,22,13,11/6/1999,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
29987,11,6,1999,22,PP,M,21,10,11/6/1999,Sat,Control,Chaetodipus,penicillatus,Rodent
29988,11,6,1999,22,PB,M,26,28,11/6/1999,Sat,Control,Chaetodipus,baileyi,Rodent
29989,11,6,1999,22,PB,F,25,37,11/6/1999,Sat,Control,Chaetodipus,baileyi,Rodent
29990,11,6,1999,22,PB,F,26,34,11/6/1999,Sat,Control,Chaetodipus,baileyi,Rodent
29993,11,6,1999,24,PP,M,22,18,11/6/1999,Sat,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
29994,11,6,1999,24,NL,F,32,165,11/6/1999,Sat,Rodent Exclosure,Neotoma,albigula,Rodent
29996,11,7,1999,3,PB,M,26,23,11/7/1999,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29997,11,7,1999,3,PB,F,25,30,11/7/1999,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
29999,11,7,1999,3,PB,M,25,35,11/7/1999,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30004,11,7,1999,4,PP,M,21,14,11/7/1999,Sun,Control,Chaetodipus,penicillatus,Rodent
30005,11,7,1999,4,PP,M,22,17,11/7/1999,Sun,Control,Chaetodipus,penicillatus,Rodent
30012,11,7,1999,11,PP,F,21,17,11/7/1999,Sun,Control,Chaetodipus,penicillatus,Rodent
30013,11,7,1999,11,DM,M,36,62,11/7/1999,Sun,Control,Dipodomys,merriami,Rodent
30022,11,7,1999,9,PB,M,26,39,11/7/1999,Sun,Spectab exclosure,Chaetodipus,baileyi,Rodent
30025,11,7,1999,9,PP,F,21,18,11/7/1999,Sun,Spectab exclosure,Chaetodipus,penicillatus,Rodent
30028,11,7,1999,8,DO,M,33,46,11/7/1999,Sun,Control,Dipodomys,ordii,Rodent
30034,11,7,1999,8,PB,F,24,20,11/7/1999,Sun,Control,Chaetodipus,baileyi,Rodent
30037,11,7,1999,13,PP,M,20,12,11/7/1999,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30046,11,7,1999,14,DM,M,35,39,11/7/1999,Sun,Control,Dipodomys,merriami,Rodent
30047,11,7,1999,14,DM,M,36,49,11/7/1999,Sun,Control,Dipodomys,merriami,Rodent
30048,11,7,1999,14,DM,F,35,45,11/7/1999,Sun,Control,Dipodomys,merriami,Rodent
30050,11,7,1999,14,PP,M,21,13,11/7/1999,Sun,Control,Chaetodipus,penicillatus,Rodent
30052,11,7,1999,15,PP,F,21,15,11/7/1999,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30057,12,5,1999,1,PP,F,21,17,12/5/1999,Sun,Spectab exclosure,Chaetodipus,penicillatus,Rodent
30059,12,5,1999,1,PB,M,26,29,12/5/1999,Sun,Spectab exclosure,Chaetodipus,baileyi,Rodent
30060,12,5,1999,1,PP,M,23,17,12/5/1999,Sun,Spectab exclosure,Chaetodipus,penicillatus,Rodent
30061,12,5,1999,1,PP,F,22,18,12/5/1999,Sun,Spectab exclosure,Chaetodipus,penicillatus,Rodent
30069,12,5,1999,2,PP,F,23,22,12/5/1999,Sun,Control,Chaetodipus,penicillatus,Rodent
30070,12,5,1999,2,PB,M,26,41,12/5/1999,Sun,Control,Chaetodipus,baileyi,Rodent
30076,12,5,1999,12,PP,M,23,23,12/5/1999,Sun,Control,Chaetodipus,penicillatus,Rodent
30080,12,5,1999,19,OT,M,19,16,12/5/1999,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
30084,12,5,1999,18,PB,M,24,21,12/5/1999,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30085,12,5,1999,18,PB,M,25,29,12/5/1999,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30086,12,5,1999,18,PB,F,27,32,12/5/1999,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30091,12,5,1999,20,PP,F,20,16,12/5/1999,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30093,12,5,1999,20,PP,F,21,17,12/5/1999,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30096,12,5,1999,21,PB,M,24,28,12/5/1999,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30099,12,5,1999,21,PP,M,20,16,12/5/1999,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30104,12,5,1999,22,PB,M,27,32,12/5/1999,Sun,Control,Chaetodipus,baileyi,Rodent
30108,12,5,1999,22,PB,M,26,36,12/5/1999,Sun,Control,Chaetodipus,baileyi,Rodent
30109,12,5,1999,23,RM,F,16,20,12/5/1999,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
30112,12,6,1999,3,PP,M,21,12,12/6/1999,Mon,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30114,12,6,1999,3,PB,F,27,28,12/6/1999,Mon,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30121,12,6,1999,6,PB,M,24,18,12/6/1999,Mon,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30122,12,6,1999,6,PP,M,21,16,12/6/1999,Mon,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30124,12,6,1999,6,OT,F,19,20,12/6/1999,Mon,Short-term Krat Exclosure,Onychomys,torridus,Rodent
30125,12,6,1999,6,PB,F,26,30,12/6/1999,Mon,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30128,12,6,1999,11,OT,F,19,24,12/6/1999,Mon,Control,Onychomys,torridus,Rodent
30129,12,6,1999,11,PP,M,19,16,12/6/1999,Mon,Control,Chaetodipus,penicillatus,Rodent
30130,12,6,1999,11,PP,F,21,17,12/6/1999,Mon,Control,Chaetodipus,penicillatus,Rodent
30132,12,6,1999,9,DM,M,35,34,12/6/1999,Mon,Spectab exclosure,Dipodomys,merriami,Rodent
30138,12,6,1999,9,PP,F,21,15,12/6/1999,Mon,Spectab exclosure,Chaetodipus,penicillatus,Rodent
30139,12,6,1999,8,PB,F,25,32,12/6/1999,Mon,Control,Chaetodipus,baileyi,Rodent
30141,12,6,1999,8,PP,F,21,18,12/6/1999,Mon,Control,Chaetodipus,penicillatus,Rodent
30143,12,6,1999,8,PB,M,24,34,12/6/1999,Mon,Control,Chaetodipus,baileyi,Rodent
30145,12,6,1999,13,PP,M,19,14,12/6/1999,Mon,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30160,1,8,2000,1,DO,M,35,53,1/8/2000,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
30161,1,8,2000,1,PP,F,21,17,1/8/2000,Sat,Spectab exclosure,Chaetodipus,penicillatus,Rodent
30162,1,8,2000,1,DM,M,36,50,1/8/2000,Sat,Spectab exclosure,Dipodomys,merriami,Rodent
30164,1,8,2000,1,PB,M,26,27,1/8/2000,Sat,Spectab exclosure,Chaetodipus,baileyi,Rodent
30170,1,8,2000,2,PP,M,21,17,1/8/2000,Sat,Control,Chaetodipus,penicillatus,Rodent
30171,1,8,2000,2,DO,M,36,52,1/8/2000,Sat,Control,Dipodomys,ordii,Rodent
30173,1,8,2000,2,DO,F,35,54,1/8/2000,Sat,Control,Dipodomys,ordii,Rodent
30177,1,8,2000,12,DO,F,32,54,1/8/2000,Sat,Control,Dipodomys,ordii,Rodent
30179,1,8,2000,12,DM,M,36,60,1/8/2000,Sat,Control,Dipodomys,merriami,Rodent
30185,1,8,2000,12,OT,F,20,25,1/8/2000,Sat,Control,Onychomys,torridus,Rodent
30186,1,8,2000,19,PB,F,25,34,1/8/2000,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30187,1,8,2000,19,PB,F,26,36,1/8/2000,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30200,1,8,2000,17,PB,M,26,31,1/8/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30203,1,8,2000,20,PB,M,26,42,1/8/2000,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30207,1,8,2000,21,PB,F,25,32,1/8/2000,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30208,1,8,2000,21,PP,M,22,14,1/8/2000,Sat,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30210,1,8,2000,22,DM,M,38,56,1/8/2000,Sat,Control,Dipodomys,merriami,Rodent
30213,1,8,2000,22,PB,F,26,34,1/8/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30214,1,8,2000,22,PB,M,26,22,1/8/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30224,1,10,2000,3,PB,F,26,28,1/10/2000,Mon,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30229,1,10,2000,4,SH,M,30,72,1/10/2000,Mon,Control,Sigmodon,hispidus,Rodent
30231,1,10,2000,4,PP,M,23,17,1/10/2000,Mon,Control,Chaetodipus,penicillatus,Rodent
30234,1,10,2000,6,OT,M,20,27,1/10/2000,Mon,Short-term Krat Exclosure,Onychomys,torridus,Rodent
30235,1,10,2000,6,PP,M,23,21,1/10/2000,Mon,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30236,1,10,2000,6,PP,M,22,16,1/10/2000,Mon,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30246,1,10,2000,11,DM,F,33,54,1/10/2000,Mon,Control,Dipodomys,merriami,Rodent
30250,1,10,2000,9,DM,M,35,27,1/10/2000,Mon,Spectab exclosure,Dipodomys,merriami,Rodent
30260,1,10,2000,8,PP,F,22,15,1/10/2000,Mon,Control,Chaetodipus,penicillatus,Rodent
30266,1,10,2000,13,PB,M,26,32,1/10/2000,Mon,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30267,1,10,2000,13,PB,M,25,30,1/10/2000,Mon,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30268,1,10,2000,13,PB,M,25,31,1/10/2000,Mon,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30270,1,10,2000,14,PP,M,19,13,1/10/2000,Mon,Control,Chaetodipus,penicillatus,Rodent
30271,1,10,2000,14,DM,M,34,41,1/10/2000,Mon,Control,Dipodomys,merriami,Rodent
30277,1,10,2000,15,OT,F,20,19,1/10/2000,Mon,Long-term Krat Exclosure,Onychomys,torridus,Rodent
30278,1,10,2000,15,PP,M,21,16,1/10/2000,Mon,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30282,1,10,2000,5,PP,F,22,19,1/10/2000,Mon,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
30289,2,5,2000,1,DO,F,35,48,2/5/2000,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
30290,2,5,2000,1,DO,F,36,65,2/5/2000,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
30301,2,5,2000,2,PP,M,22,18,2/5/2000,Sat,Control,Chaetodipus,penicillatus,Rodent
30302,2,5,2000,2,PP,F,22,17,2/5/2000,Sat,Control,Chaetodipus,penicillatus,Rodent
30307,2,5,2000,2,NL,F,33,185,2/5/2000,Sat,Control,Neotoma,albigula,Rodent
30311,2,5,2000,12,PB,M,27,43,2/5/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30312,2,5,2000,12,PB,M,25,24,2/5/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30314,2,5,2000,12,DO,M,33,54,2/5/2000,Sat,Control,Dipodomys,ordii,Rodent
30321,2,5,2000,19,PB,F,25,23,2/5/2000,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30328,2,5,2000,17,DM,F,34,42,2/5/2000,Sat,Control,Dipodomys,merriami,Rodent
30334,2,5,2000,20,PP,F,22,17,2/5/2000,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30336,2,5,2000,20,PP,M,22,19,2/5/2000,Sat,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30338,2,5,2000,21,PB,F,25,32,2/5/2000,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30340,2,5,2000,21,PB,F,24,24,2/5/2000,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30342,2,5,2000,22,PP,F,23,23,2/5/2000,Sat,Control,Chaetodipus,penicillatus,Rodent
30348,2,5,2000,22,PB,F,25,24,2/5/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30349,2,5,2000,22,PB,F,26,29,2/5/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30350,2,5,2000,22,PB,M,25,24,2/5/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30356,2,5,2000,7,OT,M,19,25,2/5/2000,Sat,Rodent Exclosure,Onychomys,torridus,Rodent
30364,2,6,2000,3,PB,F,28,33,2/6/2000,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30365,2,6,2000,4,PB,F,23,31,2/6/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30368,2,6,2000,4,PB,M,25,42,2/6/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30369,2,6,2000,4,DM,M,35,50,2/6/2000,Sun,Control,Dipodomys,merriami,Rodent
30374,2,6,2000,6,PB,F,25,37,2/6/2000,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30379,2,6,2000,11,DM,F,34,46,2/6/2000,Sun,Control,Dipodomys,merriami,Rodent
30380,2,6,2000,11,OT,M,20,25,2/6/2000,Sun,Control,Onychomys,torridus,Rodent
30381,2,6,2000,11,PB,M,26,33,2/6/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30382,2,6,2000,11,DM,M,36,46,2/6/2000,Sun,Control,Dipodomys,merriami,Rodent
30385,2,6,2000,9,PB,F,25,23,2/6/2000,Sun,Spectab exclosure,Chaetodipus,baileyi,Rodent
30387,2,6,2000,9,DM,M,34,45,2/6/2000,Sun,Spectab exclosure,Dipodomys,merriami,Rodent
30390,2,6,2000,9,PB,M,25,41,2/6/2000,Sun,Spectab exclosure,Chaetodipus,baileyi,Rodent
30392,2,6,2000,8,PB,M,24,32,2/6/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30393,2,6,2000,8,PB,F,24,34,2/6/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30396,2,6,2000,8,DO,M,34,51,2/6/2000,Sun,Control,Dipodomys,ordii,Rodent
30401,2,6,2000,8,DO,M,36,57,2/6/2000,Sun,Control,Dipodomys,ordii,Rodent
30405,2,6,2000,13,PP,M,20,15,2/6/2000,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30406,2,6,2000,13,PB,F,25,42,2/6/2000,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30409,2,6,2000,14,DM,M,34,53,2/6/2000,Sun,Control,Dipodomys,merriami,Rodent
30413,2,6,2000,14,PP,M,23,19,2/6/2000,Sun,Control,Chaetodipus,penicillatus,Rodent
30419,2,6,2000,16,PP,F,19,23,2/6/2000,Sun,Rodent Exclosure,Chaetodipus,penicillatus,Rodent
30422,3,4,2000,1,DO,F,36,46,3/4/2000,Sat,Spectab exclosure,Dipodomys,ordii,Rodent
30432,3,4,2000,2,PP,F,23,17,3/4/2000,Sat,Control,Chaetodipus,penicillatus,Rodent
30435,3,4,2000,2,RM,F,17,13,3/4/2000,Sat,Control,Reithrodontomys,megalotis,Rodent
30436,3,4,2000,2,PB,M,26,30,3/4/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30437,3,4,2000,2,PB,M,26,47,3/4/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30438,3,4,2000,2,PB,F,27,42,3/4/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30440,3,4,2000,2,PB,F,25,26,3/4/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30441,3,4,2000,2,PB,F,25,31,3/4/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30444,3,4,2000,12,PP,M,19,13,3/4/2000,Sat,Control,Chaetodipus,penicillatus,Rodent
30458,3,4,2000,19,PB,F,25,44,3/4/2000,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30461,3,4,2000,19,PB,M,27,31,3/4/2000,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30464,3,4,2000,18,PB,M,25,26,3/4/2000,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30465,3,4,2000,18,PB,M,26,41,3/4/2000,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30467,3,4,2000,18,PB,M,26,33,3/4/2000,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30471,3,4,2000,17,DM,F,36,44,3/4/2000,Sat,Control,Dipodomys,merriami,Rodent
30472,3,4,2000,17,DM,M,36,49,3/4/2000,Sat,Control,Dipodomys,merriami,Rodent
30482,3,4,2000,22,PB,M,26,37,3/4/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30483,3,4,2000,22,PB,F,26,24,3/4/2000,Sat,Control,Chaetodipus,baileyi,Rodent
30490,3,4,2000,21,PB,M,25,40,3/4/2000,Sat,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30493,3,4,2000,20,PB,M,27,45,3/4/2000,Sat,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30504,3,5,2000,3,PB,F,27,40,3/5/2000,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30507,3,5,2000,4,PB,F,25,32,3/5/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30511,3,5,2000,4,PB,M,26,40,3/5/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30514,3,5,2000,4,PP,M,22,18,3/5/2000,Sun,Control,Chaetodipus,penicillatus,Rodent
30517,3,5,2000,6,PB,M,28,49,3/5/2000,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30520,3,5,2000,6,RM,M,19,13,3/5/2000,Sun,Short-term Krat Exclosure,Reithrodontomys,megalotis,Rodent
30521,3,5,2000,6,PB,F,25,31,3/5/2000,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30522,3,5,2000,6,PP,M,21,17,3/5/2000,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30529,3,5,2000,11,DM,M,37,50,3/5/2000,Sun,Control,Dipodomys,merriami,Rodent
30536,3,5,2000,9,OT,M,20,28,3/5/2000,Sun,Spectab exclosure,Onychomys,torridus,Rodent
30539,3,5,2000,9,PP,M,21,14,3/5/2000,Sun,Spectab exclosure,Chaetodipus,penicillatus,Rodent
30540,3,5,2000,8,DO,F,36,43,3/5/2000,Sun,Control,Dipodomys,ordii,Rodent
30544,3,5,2000,8,PB,F,25,31,3/5/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30551,3,5,2000,13,PP,M,22,17,3/5/2000,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30552,3,5,2000,13,PP,M,23,21,3/5/2000,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30553,3,5,2000,13,PB,F,25,31,3/5/2000,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30555,3,5,2000,13,OT,M,20,25,3/5/2000,Sun,Short-term Krat Exclosure,Onychomys,torridus,Rodent
30559,3,5,2000,14,PP,M,21,19,3/5/2000,Sun,Control,Chaetodipus,penicillatus,Rodent
30561,3,5,2000,14,OT,M,21,30,3/5/2000,Sun,Control,Onychomys,torridus,Rodent
30563,3,5,2000,14,DM,F,36,48,3/5/2000,Sun,Control,Dipodomys,merriami,Rodent
30564,3,5,2000,14,DM,M,36,47,3/5/2000,Sun,Control,Dipodomys,merriami,Rodent
30565,3,5,2000,14,DM,F,36,41,3/5/2000,Sun,Control,Dipodomys,merriami,Rodent
30567,3,5,2000,15,OT,M,20,26,3/5/2000,Sun,Long-term Krat Exclosure,Onychomys,torridus,Rodent
30570,3,5,2000,15,PP,F,21,14,3/5/2000,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30572,3,5,2000,15,PP,M,23,21,3/5/2000,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30574,3,5,2000,15,PP,F,21,16,3/5/2000,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30575,3,5,2000,15,PP,M,22,20,3/5/2000,Sun,Long-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30576,3,5,2000,16,DO,M,35,41,3/5/2000,Sun,Rodent Exclosure,Dipodomys,ordii,Rodent
30579,3,5,2000,16,OT,M,20,24,3/5/2000,Sun,Rodent Exclosure,Onychomys,torridus,Rodent
30582,4,30,2000,1,DO,M,34,53,4/30/2000,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
30583,4,30,2000,1,DO,F,36,49,4/30/2000,Sun,Spectab exclosure,Dipodomys,ordii,Rodent
30587,4,30,2000,1,PB,F,26,35,4/30/2000,Sun,Spectab exclosure,Chaetodipus,baileyi,Rodent
30588,4,30,2000,1,PP,M,20,14,4/30/2000,Sun,Spectab exclosure,Chaetodipus,penicillatus,Rodent
30590,4,30,2000,19,PB,F,26,37,4/30/2000,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30591,4,30,2000,19,PB,F,25,38,4/30/2000,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30594,4,30,2000,18,PP,F,23,16,4/30/2000,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30596,4,30,2000,18,PB,M,25,31,4/30/2000,Sun,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30597,4,30,2000,18,PP,F,24,16,4/30/2000,Sun,Short-term Krat Exclosure,Chaetodipus,penicillatus,Rodent
30602,4,30,2000,17,DO,M,34,39,4/30/2000,Sun,Control,Dipodomys,ordii,Rodent
30611,4,30,2000,2,PB,M,26,41,4/30/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30612,4,30,2000,2,DO,F,34,42,4/30/2000,Sun,Control,Dipodomys,ordii,Rodent
30613,4,30,2000,12,OT,M,21,29,4/30/2000,Sun,Control,Onychomys,torridus,Rodent
30616,4,30,2000,12,PB,F,25,34,4/30/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30617,4,30,2000,12,PP,F,21,16,4/30/2000,Sun,Control,Chaetodipus,penicillatus,Rodent
30618,4,30,2000,12,PP,F,21,20,4/30/2000,Sun,Control,Chaetodipus,penicillatus,Rodent
30619,4,30,2000,12,OT,F,20,35,4/30/2000,Sun,Control,Onychomys,torridus,Rodent
30625,4,30,2000,22,PB,F,25,30,4/30/2000,Sun,Control,Chaetodipus,baileyi,Rodent
30630,4,30,2000,22,DM,M,37,56,4/30/2000,Sun,Control,Dipodomys,merriami,Rodent
30631,4,30,2000,21,PB,M,26,21,4/30/2000,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30634,4,30,2000,21,PB,F,26,39,4/30/2000,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30637,4,30,2000,21,PB,M,26,17,4/30/2000,Sun,Long-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30643,4,30,2000,23,RM,M,15,9,4/30/2000,Sun,Rodent Exclosure,Reithrodontomys,megalotis,Rodent
30657,4,31,2000,6,PB,M,24,29,NA,NA,Short-term Krat Exclosure,Chaetodipus,baileyi,Rodent
30659,4,31,2000,9,OT,F,20,24,NA,NA,Spectab exclosure,Onychomys,torridus,Rodent
30662,4,31,2000,9,DM,F,34,52,NA,NA,Spectab exclosure,Dipodomys,merriami,Rodent
30663,4,31,2000,9,PB,M,24,34,NA,NA,Spectab exclosure,Chaetodipus,baileyi,Rodent
30669,4,31,2000,9,PP,F,21,21,NA,NA,Spectab exclosure,Chaetodipus,penicillatus,Rodent
