record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
30007,11,7,1999,6,OT,F,20,22
30008,11,7,1999,6,PP,M,20,16
30009,11,7,1999,6,PB,F,24,31
30010,11,7,1999,11,OT,F,20,24
30011,11,7,1999,11,PP,M,20,11
30012,11,7,1999,11,PP,F,21,17
30013,11,7,1999,11,DM,M,36,62
30014,11,7,1999,11,DM,M,37,55
30015,11,7,1999,11,OT,M,21,25
30016,11,7,1999,11,PP,M,22,18
30017,11,7,1999,11,DM,M,36,51
30018,11,7,1999,11,DM,M,36,55
30019,11,7,1999,11,DM,M,34,27
30020,11,7,1999,11,DM,F,34,61
30021,11,7,1999,9,PP,M,22,18
30022,11,7,1999,9,PB,M,26,39
30023,11,7,1999,9,DM,F,34,45
30024,11,7,1999,9,DM,F,34,40
30025,11,7,1999,9,PP,F,21,18
30026,11,7,1999,9,DM,M,36,51
30027,11,7,1999,9,DM,M,31,19
30028,11,7,1999,8,DO,M,33,46
30030,11,7,1999,8,OT,M,19,11
30031,11,7,1999,8,PP,F,22,18
30032,11,7,1999,8,PB,M,25,26
30033,11,7,1999,8,PP,F,22,12
30034,11,7,1999,8,PB,F,24,20
30035,11,7,1999,8,PP,F,21,15
30036,11,7,1999,8,PP,M,22,16
30037,11,7,1999,13,PP,M,20,12
30038,11,7,1999,13,PB,F,24,36
30039,11,7,1999,13,PB,F,26,26
30040,11,7,1999,13,PB,M,26,47
30041,11,7,1999,14,OT,F,21,33
30042,11,7,1999,14,PP,M,22,19
30044,11,7,1999,14,DM,M,35,45
30045,11,7,1999,14,DM,M,36,53
30046,11,7,1999,14,DM,M,35,39
30047,11,7,1999,14,DM,M,36,49
30048,11,7,1999,14,DM,F,35,45
30049,11,7,1999,14,OT,M,20,23
30050,11,7,1999,14,PP,M,21,13
30051,11,7,1999,15,PP,F,21,16
30052,11,7,1999,15,PP,F,21,15
30053,11,7,1999,15,PP,F,22,18
30054,11,7,1999,16,PP,F,21,21
30057,12,5,1999,1,PP,F,21,17
30058,12,5,1999,1,PB,F,27,31
30059,12,5,1999,1,PB,M,26,29
30060,12,5,1999,1,PP,M,23,17
30061,12,5,1999,1,PP,F,22,18
30062,12,5,1999,1,DO,F,36,69
30063,12,5,1999,1,DO,M,34,53
30064,12,5,1999,2,PP,M,21,18
30065,12,5,1999,2,RM,M,18,11
30066,12,5,1999,2,NL,F,33,131
30068,12,5,1999,2,PB,M,27,38
30069,12,5,1999,2,PP,F,23,22
30070,12,5,1999,2,PB,M,26,41
30071,12,5,1999,12,PP,M,20,14
30072,12,5,1999,12,PP,M,20,14
30073,12,5,1999,12,PP,M,22,19
30074,12,5,1999,12,DO,M,35,54
30075,12,5,1999,12,DO,F,35,47
30076,12,5,1999,12,PP,M,23,23
30077,12,5,1999,19,PB,F,26,37
30078,12,5,1999,19,PB,F,25,34
30079,12,5,1999,19,PB,F,26,36
30080,12,5,1999,19,OT,M,19,16
30081,12,5,1999,19,PB,F,25,33
30082,12,5,1999,18,PB,F,24,33
30083,12,5,1999,18,PB,F,27,31
30084,12,5,1999,18,PB,M,24,21
30085,12,5,1999,18,PB,M,25,29
30086,12,5,1999,18,PB,F,27,32
30087,12,5,1999,17,DO,F,35,54
30088,12,5,1999,17,DM,M,35,41
30089,12,5,1999,17,PP,M,21,16
30090,12,5,1999,20,OT,M,20,24
30091,12,5,1999,20,PP,F,20,16
30092,12,5,1999,20,PB,M,25,38
30093,12,5,1999,20,PP,F,21,17
30094,12,5,1999,21,SH,F,27,59
30095,12,5,1999,21,PB,M,23,26
30096,12,5,1999,21,PB,M,24,28
30097,12,5,1999,21,PP,F,21,15
30098,12,5,1999,21,PB,M,26,39
30099,12,5,1999,21,PP,M,20,16
30100,12,5,1999,21,OT,M,20,19
30101,12,5,1999,21,PB,M,23,24
30102,12,5,1999,21,PB,F,25,34
30103,12,5,1999,22,PB,F,26,40
30104,12,5,1999,22,PB,M,27,32
30105,12,5,1999,22,DM,M,34,45
30106,12,5,1999,22,PB,F,26,40
30107,12,5,1999,22,PB,M,24,28
30108,12,5,1999,22,PB,M,26,36
30109,12,5,1999,23,RM,F,16,20
30111,12,6,1999,3,PB,F,25,29
30112,12,6,1999,3,PP,M,21,12
30114,12,6,1999,3,PB,F,27,28
30115,12,6,1999,3,PB,F,26,28
30116,12,6,1999,3,PB,M,26,29
30117,12,6,1999,4,PP,M,21,16
30118,12,6,1999,4,PP,M,21,14
30119,12,6,1999,4,PB,M,24,26
30120,12,6,1999,6,PB,M,24,19
30121,12,6,1999,6,PB,M,24,18
30122,12,6,1999,6,PP,M,21,16
30123,12,6,1999,6,PP,M,20,14
30124,12,6,1999,6,OT,F,19,20
30125,12,6,1999,6,PB,F,26,30
30126,12,6,1999,11,DM,M,34,24
30127,12,6,1999,11,PP,M,20,13
30128,12,6,1999,11,OT,F,19,24
30129,12,6,1999,11,PP,M,19,16
30130,12,6,1999,11,PP,F,21,17
30131,12,6,1999,11,DM,M,34,42
30132,12,6,1999,9,DM,M,35,34
30133,12,6,1999,9,DM,M,36,42
30134,12,6,1999,9,PP,M,21,13
30135,12,6,1999,9,DM,M,35,50
30136,12,6,1999,9,DM,M,37,41
30137,12,6,1999,9,DM,M,35,49
30138,12,6,1999,9,PP,F,21,15
30139,12,6,1999,8,PB,F,25,32
30140,12,6,1999,8,PP,F,20,14
30141,12,6,1999,8,PP,F,21,18
30142,12,6,1999,8,OT,M,19,18
30143,12,6,1999,8,PB,M,24,34
30144,12,6,1999,13,PB,M,26,28
30145,12,6,1999,13,PP,M,19,14
30146,12,6,1999,13,PB,F,25,33
30147,12,6,1999,14,DM,M,36,42
30148,12,6,1999,14,PP,F,20,13
30149,12,6,1999,14,DM,M,34,27
30150,12,6,1999,14,PP,F,21,13
30151,12,6,1999,14,PP,M,21,16
30152,12,6,1999,15,PP,F,20,17
30153,12,6,1999,15,PP,F,21,18
30154,12,6,1999,15,PP,F,20,13
30155,12,6,1999,16,RM,F,16,14
30159,1,8,2000,1,PP,F,22,17
30160,1,8,2000,1,DO,M,35,53
30161,1,8,2000,1,PP,F,21,17
30162,1,8,2000,1,DM,M,36,50
30163,1,8,2000,1,PP,M,20,16
30164,1,8,2000,1,PB,M,26,27
30165,1,8,2000,1,PP,F,22,15
30166,1,8,2000,1,PP,M,23,19
30167,1,8,2000,1,DO,M,35,41
30168,1,8,2000,1,PB,M,25,24
30169,1,8,2000,2,PB,F,25,24
30170,1,8,2000,2,PP,M,21,17
30171,1,8,2000,2,DO,M,36,52
30172,1,8,2000,2,NL,F,30,137
30173,1,8,2000,2,DO,F,35,54
30174,1,8,2000,2,NL,F,33,181
30175,1,8,2000,2,NL,M,34,265
30176,1,8,2000,2,PB,M,26,27
30177,1,8,2000,12,DO,F,32,54
30178,1,8,2000,12,PP,M,24,18
30179,1,8,2000,12,DM,M,36,60
30180,1,8,2000,12,DO,M,36,42
30181,1,8,2000,12,DO,M,35,55
30182,1,8,2000,12,DO,M,36,63
30183,1,8,2000,12,PB,M,25,26
30184,1,8,2000,12,PP,M,21,14
30185,1,8,2000,12,OT,F,20,25
30186,1,8,2000,19,PB,F,25,34
30187,1,8,2000,19,PB,F,26,36
30188,1,8,2000,18,PB,M,25,23
30190,1,8,2000,18,PB,F,25,22
30191,1,8,2000,18,PB,F,25,22
30192,1,8,2000,18,PB,M,26,38
30193,1,8,2000,18,PB,F,26,33
30194,1,8,2000,18,PB,F,26,32
30196,1,8,2000,17,DM,M,37,52
30197,1,8,2000,17,DM,F,34,43
30198,1,8,2000,17,PP,M,22,16
30199,1,8,2000,17,DO,F,35,54
30200,1,8,2000,17,PB,M,26,31
30201,1,8,2000,20,PP,F,22,17
30202,1,8,2000,20,PB,M,25,24
30203,1,8,2000,20,PB,M,26,42
30204,1,8,2000,20,NL,F,35,174
30205,1,8,2000,21,PB,F,25,24
30206,1,8,2000,21,PP,M,20,13
30207,1,8,2000,21,PB,F,25,32
30208,1,8,2000,21,PP,M,22,14
30209,1,8,2000,22,PB,M,27,38
30210,1,8,2000,22,DM,M,38,56
30211,1,8,2000,22,PB,F,26,35
30212,1,8,2000,22,PB,M,26,36
30213,1,8,2000,22,PB,F,26,34
30214,1,8,2000,22,PB,M,26,22
30215,1,8,2000,22,DM,F,34,28
30216,1,8,2000,22,PB,F,25,29
30219,1,8,2000,24,RM,M,17,13
30220,1,10,2000,3,OT,F,20,25
30221,1,10,2000,3,PB,F,25,29
30222,1,10,2000,3,PB,M,26,36
30223,1,10,2000,3,PB,F,26,30
30224,1,10,2000,3,PB,F,26,28
30225,1,10,2000,3,PP,M,22,17
30226,1,10,2000,3,PB,M,27,52
30227,1,10,2000,4,DM,M,34,45
30228,1,10,2000,4,PB,M,25,30
30229,1,10,2000,4,SH,M,30,72
30230,1,10,2000,4,PB,M,26,30
30231,1,10,2000,4,PP,M,23,17
30232,1,10,2000,4,PB,M,24,24
30233,1,10,2000,6,OT,F,20,20
30234,1,10,2000,6,OT,M,20,27
30235,1,10,2000,6,PP,M,23,21
30236,1,10,2000,6,PP,M,22,16
30237,1,10,2000,6,PP,M,22,19
30239,1,10,2000,6,PB,F,25,31
30240,1,10,2000,11,PP,M,19,15
30241,1,10,2000,11,DM,M,35,43
30242,1,10,2000,11,DM,M,35,44
30243,1,10,2000,11,DO,M,35,51
30244,1,10,2000,11,DM,M,35,44
30245,1,10,2000,11,PP,M,21,16
30246,1,10,2000,11,DM,F,33,54
30247,1,10,2000,11,PP,F,21,16
30248,1,10,2000,9,DM,M,34,50
30249,1,10,2000,9,DM,M,36,43
30250,1,10,2000,9,DM,M,35,27
30251,1,10,2000,9,DM,F,34,46
30252,1,10,2000,9,DM,M,35,52
30253,1,10,2000,9,RM,F,15,16
30254,1,10,2000,9,DM,M,36,43
30255,1,10,2000,9,PP,F,21,16
30256,1,10,2000,9,PP,M,23,16
30257,1,10,2000,9,PB,M,26,24
30258,1,10,2000,8,PP,F,19,17
30259,1,10,2000,8,PB,M,24,37
30260,1,10,2000,8,PP,F,22,15
30261,1,10,2000,8,DO,M,36,49
30262,1,10,2000,8,PB,F,25,29
30263,1,10,2000,8,OT,M,20,24
30264,1,10,2000,8,PP,F,21,13
30265,1,10,2000,13,OT,M,19,22
30266,1,10,2000,13,PB,M,26,32
30267,1,10,2000,13,PB,M,25,30
30268,1,10,2000,13,PB,M,25,31
30269,1,10,2000,13,PB,F,24,28
30270,1,10,2000,14,PP,M,19,13
30271,1,10,2000,14,DM,M,34,41
30272,1,10,2000,14,PP,M,19,16
30273,1,10,2000,14,DM,M,35,37
30276,1,10,2000,15,PP,F,21,16
30277,1,10,2000,15,OT,F,20,19
30278,1,10,2000,15,PP,M,21,16
30279,1,10,2000,15,PP,F,20,14
30280,1,10,2000,16,PM,F,20,30
30281,1,10,2000,5,RM,F,15,19
30282,1,10,2000,5,PP,F,22,19
30285,2,5,2000,1,PP,M,24,19
30286,2,5,2000,1,PP,F,22,18
30287,2,5,2000,1,PB,F,26,35
30288,2,5,2000,1,PB,F,25,27
30289,2,5,2000,1,DO,F,35,48
30290,2,5,2000,1,DO,F,36,65
30291,2,5,2000,1,OT,F,21,29
30292,2,5,2000,1,DM,F,37,46
30293,2,5,2000,1,DM,M,36,50
30294,2,5,2000,1,DO,F,34,49
30295,2,5,2000,1,DO,M,35,59
30296,2,5,2000,1,PP,F,23,24
30297,2,5,2000,2,PB,M,26,30
30298,2,5,2000,2,PB,M,26,46
30299,2,5,2000,2,PB,F,25,29
30300,2,5,2000,2,PB,F,26,42
30301,2,5,2000,2,PP,M,22,18
30302,2,5,2000,2,PP,F,22,17
30303,2,5,2000,2,DO,F,36,52
30304,2,5,2000,2,PP,M,22,18
30305,2,5,2000,2,DO,M,37,54
30306,2,5,2000,2,PP,M,22,17
30307,2,5,2000,2,NL,F,33,185
30308,2,5,2000,2,NL,F,31,144
30310,2,5,2000,12,PP,M,19,15
30311,2,5,2000,12,PB,M,27,43
30312,2,5,2000,12,PB,M,25,24
30313,2,5,2000,12,DM,F,36,47
30314,2,5,2000,12,DO,M,33,54
30315,2,5,2000,12,PB,M,26,33
30316,2,5,2000,12,DM,F,33,33
30317,2,5,2000,12,PP,M,22,17
30318,2,5,2000,12,DO,F,35,56
30319,2,5,2000,12,PP,M,22,22
30320,2,5,2000,19,PB,F,25,35
30321,2,5,2000,19,PB,F,25,23
30322,2,5,2000,19,PB,F,26,34
30323,2,5,2000,18,PB,M,26,21
30324,2,5,2000,18,PB,F,25,30
30325,2,5,2000,18,PB,M,24,24
30327,2,5,2000,18,PB,F,27,30
30328,2,5,2000,17,DM,F,34,42
30329,2,5,2000,17,DO,F,35,54
30330,2,5,2000,17,PP,F,22,16
30331,2,5,2000,17,DM,M,34,36
30332,2,5,2000,17,PB,M,26,38
30333,2,5,2000,20,PB,M,25,26
30334,2,5,2000,20,PP,F,22,17
30335,2,5,2000,20,PB,M,26,47
30336,2,5,2000,20,PP,M,22,19
30337,2,5,2000,20,PB,M,25,23
30338,2,5,2000,21,PB,F,25,32
30339,2,5,2000,21,PB,M,26,43
30340,2,5,2000,21,PB,F,24,24
30341,2,5,2000,22,DM,F,35,32
30342,2,5,2000,22,PP,F,23,23
30343,2,5,2000,22,PB,M,26,36
30344,2,5,2000,22,DM,M,36,57
30345,2,5,2000,22,PB,M,27,31
30346,2,5,2000,22,PB,F,26,39
30347,2,5,2000,22,DM,F,34,42
30348,2,5,2000,22,PB,F,25,24
30349,2,5,2000,22,PB,F,26,29
30350,2,5,2000,22,PB,M,25,24
30351,2,5,2000,22,PB,M,26,38
30352,2,5,2000,22,PB,M,26,30
30353,2,5,2000,24,PB,F,27,32
30354,2,5,2000,24,PB,F,26,38
30355,2,5,2000,7,PB,M,27,20
30356,2,5,2000,7,OT,M,19,25
30358,2,6,2000,3,PB,M,27,51
30359,2,6,2000,3,PP,M,20,18
30360,2,6,2000,3,PB,F,27,38
30361,2,6,2000,3,PB,M,26,39
30362,2,6,2000,3,PB,F,24,26
30363,2,6,2000,3,OT,M,21,26
30364,2,6,2000,3,PB,F,28,33
30365,2,6,2000,4,PB,F,23,31
30366,2,6,2000,4,DM,F,38,42
30367,2,6,2000,4,PB,F,25,27
30368,2,6,2000,4,PB,M,25,42
30369,2,6,2000,4,DM,M,35,50
30370,2,6,2000,4,PB,M,25,35
30371,2,6,2000,6,PP,M,21,17
30372,2,6,2000,6,PP,M,20,16
30373,2,6,2000,6,OT,M,21,26
30374,2,6,2000,6,PB,F,25,37
30375,2,6,2000,6,PP,M,21,21
30376,2,6,2000,11,OT,F,20,21
30377,2,6,2000,11,PB,F,26,31
30379,2,6,2000,11,DM,F,34,46
30380,2,6,2000,11,OT,M,20,25
30381,2,6,2000,11,PB,M,26,33
30382,2,6,2000,11,DM,M,36,46
30383,2,6,2000,9,OT,M,20,27
30384,2,6,2000,9,DM,M,34,32
30385,2,6,2000,9,PB,F,25,23
30386,2,6,2000,9,DM,F,35,46
30387,2,6,2000,9,DM,M,34,45
30388,2,6,2000,9,DM,M,36,47
30389,2,6,2000,9,PP,M,21,14
30390,2,6,2000,9,PB,M,25,41
30391,2,6,2000,9,DM,M,34,49
30392,2,6,2000,8,PB,M,24,32
30393,2,6,2000,8,PB,F,24,34
30394,2,6,2000,8,PP,M,22,16
30395,2,6,2000,8,PB,M,27,33
30396,2,6,2000,8,DO,M,34,51
30397,2,6,2000,8,PB,M,25,25
30398,2,6,2000,8,PB,M,26,29
30399,2,6,2000,8,DO,M,37,51
30400,2,6,2000,8,PB,F,27,32
30401,2,6,2000,8,DO,M,36,57
30402,2,6,2000,13,OT,M,20,22
30403,2,6,2000,13,PB,F,23,29
30405,2,6,2000,13,PP,M,20,15
30406,2,6,2000,13,PB,F,25,42
30407,2,6,2000,13,PB,M,26,34
30408,2,6,2000,14,PP,M,20,15
30409,2,6,2000,14,DM,M,34,53
30410,2,6,2000,14,PP,F,19,13
30411,2,6,2000,14,PP,F,24,20
30412,2,6,2000,14,PP,F,20,14
30413,2,6,2000,14,PP,M,23,19
30414,2,6,2000,14,PP,M,21,12
30415,2,6,2000,15,PP,F,21,15
30416,2,6,2000,15,PP,F,19,14
30417,2,6,2000,15,PP,F,22,16
30419,2,6,2000,16,PP,F,19,23
30422,3,4,2000,1,DO,F,36,46
30423,3,4,2000,1,DO,M,35,46
30424,3,4,2000,1,PP,M,22,17
30425,3,4,2000,1,DO,F,64,35
30426,3,4,2000,1,PP,F,22,15
30427,3,4,2000,1,DM,F,37,49
30428,3,4,2000,1,PP,F,23,34
30429,3,4,2000,1,PP,F,22,17
30430,3,4,2000,1,PB,F,26,31
30431,3,4,2000,2,PP,M,22,21
30432,3,4,2000,2,PP,F,23,17
30433,3,4,2000,2,PB,F,26,42
30434,3,4,2000,2,PP,M,22,22
30435,3,4,2000,2,RM,F,17,13
30436,3,4,2000,2,PB,M,26,30
30437,3,4,2000,2,PB,M,26,47
30438,3,4,2000,2,PB,F,27,42
30439,3,4,2000,2,PP,M,22,19
30440,3,4,2000,2,PB,F,25,26
30441,3,4,2000,2,PB,F,25,31
30443,3,4,2000,2,NL,M,33,184
30444,3,4,2000,12,PP,M,19,13
30445,3,4,2000,12,PP,F,20,14
30446,3,4,2000,12,PP,F,22,17
30447,3,4,2000,12,PP,M,22,22
30450,3,4,2000,12,PP,M,22,21
30451,3,4,2000,12,PP,M,21,19
30452,3,4,2000,12,PB,F,26,31
30453,3,4,2000,12,DM,F,35,33
30454,3,4,2000,12,PP,F,21,15
30456,3,4,2000,19,PB,F,25,24
30457,3,4,2000,19,PB,F,25,48
30458,3,4,2000,19,PB,F,25,44
30459,3,4,2000,19,PP,M,21,16
30460,3,4,2000,19,PB,M,27,43
30461,3,4,2000,19,PB,M,27,31
30464,3,4,2000,18,PB,M,25,26
30465,3,4,2000,18,PB,M,26,41
30466,3,4,2000,18,PB,F,25,33
30467,3,4,2000,18,PB,M,26,33
30468,3,4,2000,18,PB,F,26,30
30469,3,4,2000,18,PB,F,25,24
30470,3,4,2000,17,DM,F,34,41
30471,3,4,2000,17,DM,F,36,44
30472,3,4,2000,17,DM,M,36,49
30473,3,4,2000,17,DM,M,37,33
30474,3,4,2000,17,PP,M,22,19
30475,3,4,2000,17,DM,M,36,49
30477,3,4,2000,17,DM,M,36,40
30478,3,4,2000,17,OT,M,20,24
30479,3,4,2000,22,PB,M,26,40
30480,3,4,2000,22,PP,M,23,25
30481,3,4,2000,22,PB,M,26,35
30482,3,4,2000,22,PB,M,26,37
30483,3,4,2000,22,PB,F,26,24
30484,3,4,2000,22,PB,M,26,29
30485,3,4,2000,22,PB,F,26,34
30486,3,4,2000,21,PP,F,23,33
30487,3,4,2000,21,PB,M,27,41
30488,3,4,2000,21,PB,F,25,37
30489,3,4,2000,21,PP,M,19,16
30490,3,4,2000,21,PB,M,25,40
30491,3,4,2000,20,PB,F,25,37
30492,3,4,2000,20,PP,F,23,17
30493,3,4,2000,20,PB,M,27,45
30494,3,4,2000,20,PP,F,22,14
30495,3,4,2000,20,NL,F,35,160
30496,3,4,2000,20,NL,F,34,208
30497,3,4,2000,24,PP,F,22,16
30501,3,5,2000,3,NL,F,32,171
30502,3,5,2000,3,PB,F,26,43
30503,3,5,2000,3,PB,F,26,29
30504,3,5,2000,3,PB,F,27,40
30505,3,5,2000,3,PB,M,27,49
30506,3,5,2000,3,OT,M,20,29
30507,3,5,2000,4,PB,F,25,32
30508,3,5,2000,4,PB,M,25,33
30509,3,5,2000,4,DM,F,33,41
30510,3,5,2000,4,DM,F,38,40
30511,3,5,2000,4,PB,M,26,40
30512,3,5,2000,4,PP,F,22,17
30513,3,5,2000,4,PB,F,25,30
30514,3,5,2000,4,PP,M,22,18
30515,3,5,2000,6,OT,M,20,25
30516,3,5,2000,6,OT,M,20,31
30517,3,5,2000,6,PB,M,28,49
30518,3,5,2000,6,OT,F,19,26
30519,3,5,2000,6,PB,F,26,24
30520,3,5,2000,6,RM,M,19,13
30521,3,5,2000,6,PB,F,25,31
30522,3,5,2000,6,PP,M,21,17
30523,3,5,2000,6,PP,F,22,18
30524,3,5,2000,11,PB,F,26,31
30525,3,5,2000,11,OT,M,21,30
30526,3,5,2000,11,PP,M,22,21
30527,3,5,2000,11,OT,F,20,26
30528,3,5,2000,11,PP,M,22,20
30529,3,5,2000,11,DM,M,37,50
30530,3,5,2000,9,SH,M,29,77
30531,3,5,2000,9,PP,M,23,19
30532,3,5,2000,9,PB,F,25,26
30533,3,5,2000,9,DM,M,35,47
30534,3,5,2000,9,DM,F,35,46
30535,3,5,2000,9,DM,M,36,50
30536,3,5,2000,9,OT,M,20,28
30538,3,5,2000,9,DM,M,35,30
30539,3,5,2000,9,PP,M,21,14
30540,3,5,2000,8,DO,F,36,43
30541,3,5,2000,8,PB,F,25,28
30542,3,5,2000,8,PP,M,21,16
30543,3,5,2000,8,DO,M,35,50
30544,3,5,2000,8,PB,F,25,31
30545,3,5,2000,8,PP,M,23,26
30546,3,5,2000,8,PP,F,22,14
30547,3,5,2000,8,PB,F,26,31
30548,3,5,2000,8,DO,F,35,43
30549,3,5,2000,8,OT,M,29,22
30550,3,5,2000,13,PP,F,23,31
30551,3,5,2000,13,PP,M,22,17
30552,3,5,2000,13,PP,M,23,21
30553,3,5,2000,13,PB,F,25,31
30554,3,5,2000,13,PB,M,26,44
30555,3,5,2000,13,OT,M,20,25
30556,3,5,2000,14,DM,M,35,26
30557,3,5,2000,14,DM,M,36,49
30558,3,5,2000,14,DM,M,37,53
30559,3,5,2000,14,PP,M,21,19
30560,3,5,2000,14,DM,F,35,43
30561,3,5,2000,14,OT,M,21,30
30562,3,5,2000,14,OT,F,21,31
30563,3,5,2000,14,DM,F,36,48
30564,3,5,2000,14,DM,M,36,47
30565,3,5,2000,14,DM,F,36,41
30566,3,5,2000,14,PP,M,22,13
30567,3,5,2000,15,OT,M,20,26
30569,3,5,2000,15,PP,F,21,13
30570,3,5,2000,15,PP,F,21,14
30571,3,5,2000,15,PP,M,22,17
30572,3,5,2000,15,PP,M,23,21
30573,3,5,2000,15,PP,M,23,22
30574,3,5,2000,15,PP,F,21,16
30575,3,5,2000,15,PP,M,22,20
30576,3,5,2000,16,DO,M,35,41
30577,3,5,2000,16,RM,F,16,11
30578,3,5,2000,16,DO,M,33,41
30579,3,5,2000,16,OT,M,20,24
30582,4,30,2000,1,DO,M,34,53
30583,4,30,2000,1,DO,F,36,49
30584,4,30,2000,1,PP,F,22,23
30585,4,30,2000,1,PP,F,22,29
30586,4,30,2000,1,PP,M,24,21
30587,4,30,2000,1,PB,F,26,35
30588,4,30,2000,1,PP,M,20,14
30589,4,30,2000,1,PP,M,22,21
30590,4,30,2000,19,PB,F,26,37
30591,4,30,2000,19,PB,F,25,38
30592,4,30,2000,19,PB,M,26,37
30593,4,30,2000,19,PB,F,24,38
30594,4,30,2000,18,PP,F,23,16
30595,4,30,2000,18,PB,F,25,34
30596,4,30,2000,18,PB,M,25,31
30597,4,30,2000,18,PP,F,24,16
30598,4,30,2000,18,PB,F,25,36
30599,4,30,2000,17,OT,F,19,29
30601,4,30,2000,17,OT,M,21,30
30602,4,30,2000,17,DO,M,34,39
30603,4,30,2000,17,DO,M,33,38
30604,4,30,2000,17,DM,F,32,33
30605,4,30,2000,17,DM,M,37,52
30606,4,30,2000,17,DM,F,33,29
30607,4,30,2000,2,PB,M,26,45
30608,4,30,2000,2,PP,M,22,22
30609,4,30,2000,2,PP,M,21,19
30610,4,30,2000,2,PB,F,25,31
30611,4,30,2000,2,PB,M,26,41
30612,4,30,2000,2,DO,F,34,42
30613,4,30,2000,12,OT,M,21,29
30614,4,30,2000,12,DM,F,36,40
30615,4,30,2000,12,DM,M,34,18
30616,4,30,2000,12,PB,F,25,34
30617,4,30,2000,12,PP,F,21,16
30618,4,30,2000,12,PP,F,21,20
30619,4,30,2000,12,OT,F,20,35
30620,4,30,2000,12,PB,F,25,31
30621,4,30,2000,12,DM,F,36,45
30622,4,30,2000,12,DO,M,36,51
30623,4,30,2000,12,PB,M,26,22
30625,4,30,2000,22,PB,F,25,30
30626,4,30,2000,22,PB,F,24,31
30627,4,30,2000,22,PB,F,25,38
30628,4,30,2000,22,PB,F,26,39
30629,4,30,2000,22,PB,M,26,36
30630,4,30,2000,22,DM,M,37,56
30631,4,30,2000,21,PB,M,26,21
30632,4,30,2000,21,PB,F,26,21
30633,4,30,2000,21,PB,F,25,19
30634,4,30,2000,21,PB,F,26,39
30635,4,30,2000,21,PB,M,25,38
30636,4,30,2000,21,PB,F,26,23
30637,4,30,2000,21,PB,M,26,17
30638,4,30,2000,20,PP,F,22,20
30639,4,30,2000,20,PP,M,22,18
30640,4,30,2000,20,PB,M,26,34
30642,4,30,2000,23,RM,M,16,10
30643,4,30,2000,23,RM,M,15,9
30644,4,30,2000,24,PE,M,21,31
30645,4,30,2000,24,PE,M,20,21
30646,4,30,2000,24,PP,F,20,17
30647,4,30,2000,17,DM,M,37,46
30648,4,30,2000,17,DM,F,36,46
30649,4,30,2000,17,DO,F,36,59
30650,4,31,2000,6,PP,F,22,19
30651,4,31,2000,6,PB,M,25,32
30652,4,31,2000,6,PB,F,25,30
30653,4,31,2000,6,PP,M,23,20
30654,4,31,2000,6,PP,M,23,24
30655,4,31,2000,6,OT,M,20,33
30656,4,31,2000,6,PP,F,24,17
30657,4,31,2000,6,PB,M,24,29
30658,4,31,2000,6,PB,F,25,36
30659,4,31,2000,9,OT,F,20,24
30660,4,31,2000,9,PP,F,20,19
30661,4,31,2000,9,PP,M,21,20
30662,4,31,2000,9,DM,F,34,52
30663,4,31,2000,9,PB,M,24,34
30664,4,31,2000,9,PB,M,26,49
30665,4,31,2000,9,DM,F,35,44
30666,4,31,2000,9,DM,M,34,50
30667,4,31,2000,9,DM,F,34,39
30668,4,31,2000,9,PB,M,25,39
30669,4,31,2000,9,PP,F,21,21
30670,4,31,2000,15,OT,F,19,38
30671,4,31,2000,15,PP,M,22,19
30672,4,31,2000,15,PP,F,20,18
30673,4,31,2000,15,PP,F,20,16
30674,4,31,2000,15,PP,M,21,23
30675,4,31,2000,4,PB,M,26,36
30676,4,31,2000,4,DM,F,33,47
30677,4,31,2000,4,PP,F,22,20
30678,4,31,2000,4,PP,F,22,36
30679,4,31,2000,4,SH,M,27,92
30680,4,31,2000,11,PB,F,26,22
30681,4,31,2000,11,DM,M,37,49
30682,4,31,2000,11,OT,M,22,29
30683,4,31,2000,11,DM,F,33,55
30684,4,31,2000,11,PB,M,26,23
30685,4,31,2000,11,PP,F,22,19
30686,4,31,2000,11,PP,F,22,17
30687,4,31,2000,11,PP,M,22,15
30688,4,31,2000,8,DO,M,35,23
30689,4,31,2000,8,DO,F,36,47
30690,4,31,2000,8,PP,M,23,23
30691,4,31,2000,8,PB,F,25,27
30692,4,31,2000,8,PB,F,26,29
30693,4,31,2000,8,DO,M,37,60
30694,4,31,2000,8,PB,M,26,16
30695,4,31,2000,8,PP,M,23,20
30696,4,31,2000,8,DO,M,35,49
30697,4,31,2000,8,DO,F,35,45
30698,4,31,2000,8,PB,F,26,34
30699,4,31,2000,8,PB,F,26,35
30700,4,31,2000,8,DO,M,35,51
30701,4,31,2000,13,PB,F,26,31
30702,4,31,2000,13,PP,F,23,27
30703,4,31,2000,13,PB,F,26,31
30704,4,31,2000,13,PB,M,26,43
30705,4,31,2000,13,PB,F,26,35
30706,4,31,2000,13,OT,M,21,29
30707,4,31,2000,13,PP,F,22,18
30708,4,31,2000,13,PP,M,21,18
30709,4,31,2000,13,OT,F,20,29
30710,4,31,2000,14,OT,F,20,32
30711,4,31,2000,14,DM,M,35,44
30712,4,31,2000,14,DM,M,35,28
30713,4,31,2000,14,DM,M,35,40
30714,4,31,2000,14,DM,M,37,48
30715,4,31,2000,14,PP,F,21,16
